protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1	0.8105263157894738	1	-1.73704433724737	3.162597211463e-40	False											7.79638545985277	6.41556196276347e-56
ENHA_AR	True	False	False	1.1	-1.1	31	0.367597826345658	8.286257086481861e-10	False											10.0310891083716	1.29570384047792e-67
ENHA_EHF	True	False	False	1.1333333333333335	-0.911842105263158	2	1.88526498951326	2.4863645701402698e-185	False											20.4507137139845	2.2716837595183845e-60
ENHA_NFATC2	True	False	False	1.1333333333333335	-0.13026315789473686	5	-2.18442130434378	1.46114168314636e-05	False											8.21632393881134	3.38142968738197e-28
ENHA_STAT3	True	False	False	1.1333333333333335	0.6947368421052633	20	-0.13163942522722	0.0914843663541713	False											10.7414142315879	8.088686608332895e-70
ENHA_RFX3	True	False	False	1.1	0.3763157894736844	2	1.29518564494931	2.61532881750928e-09	False											8.373494489113579	6.51642209205301e-59
ENHA_MAZ	True	False	False	1.1	-0.275	5	1.17636897308062	2.95636464524114e-88	False											9.86643030376595	3.04265512380837e-59
ENHA_GATA6	True	False	False	1.1	-0.6657894736842105	1	-1.40403062398768	1.91110113852165e-08	False											5.62189549664377	9.27253899136727e-40
ENHA_TEAD1	True	False	False	1.1333333333333335	0.7815789473684212	5	-3.09819901379961	1.5394834772998e-296	False											11.2823691202116	1.3742493909517899e-70
ENHA_KLF4	True	False	False	1.1	-0.4052631578947369	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_TBX3	True	False	False	1.1666666666666667	0.7092105263157895	1	4.85416731525128	0.0	False											5.72797153072639	3.72949797582905e-41
ENHA_NFIC	True	False	False	1.1333333333333335	-0.04342105263157903	1	1.96587754562413	4.1547395769726297e-128	False											5.19437509937563	6.32175606734354e-18
ENHA_CEBPB	True	False	False	1.1	-1.0131578947368423	16	-1.24764079331658	9.42804687986243e-41	False											9.886068964214175	2.7530509327099684e-50
ENHA_MYC	True	False	False	1.1666666666666667	-0.15921052631578947	40	0.678826795642739	2.0942350848026002e-26	False											7.89449671674528	1.6825190701640042e-54
ENHA_THRB	True	False	False	1.1	0.8973684210526318	7	1.21953043880219	8.56338194398239e-20	False											7.94927398235065	1.6059450502796799e-56
ENHA_FOXP1	True	False	False	1.1	-0.7092105263157895	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_ZNF143	True	False	False	1.1	1.0276315789473687	1	0.199771136687369	0.27348045140562	False											5.51819613156313	3.98754671360877e-39
ENHA_EGR1	True	False	False	1.1	-0.9263157894736843	12	-3.04567725393117	0.0	False											18.42368820253625	3.3732455665014902e-59
ENHA_ATF3	True	False	False	1.1333333333333335	-1.0855263157894737	18	-0.363412288333933	0.0004899812137875	False											6.6775674324159855	8.973487766646985e-43
ENHA_MTF1	True	False	False	1.1666666666666667	-0.20263157894736838	1	-1.1837624874014	1.8464260849660402e-19	False											6.36450438967742	2.1570095611521797e-40
ENHA_MAF	True	False	False	1.1666666666666667	-0.33289473684210524	2	4.90755187657154	5.48369160876712e-20	False											6.008039283250055	1.5706147327914468e-43
ENHA_PRDM1	True	False	False	1.1666666666666667	0.27500000000000013	3	-6.53099636690485	2.85150155789745e-13	False											14.7962536216126	4.69189029392036e-39
ENHA_KLF11	True	False	False	1.1666666666666667	-0.4631578947368421	4	-0.441334750720284	0.0038049154602967	False											9.889299993924205	6.229293584387136e-62
ENHA_SIX1	True	False	False	1.1333333333333335	0.4776315789473684	1	-2.10531185326911	2.8941233227892204e-15	False											5.98139870703345	1.2042896719235399e-36
