promoter	protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
HES1	ENHA_SNAI2	True	False	False	1.1333333333333335	0.4576642335766423	4	-7.39045172449115	2.3935402877077702e-54	False											51.8678313863104	9.2590360341152e-58
HES1	ENHA_ZNF460	True	False	False	1.1333333333333335	1.0839416058394162	6	1.21538597859962	5.59628789323162e-05	False											13.6097762436731	1.30481781058778e-53
HES1	ENHA_ZBTB18	True	False	False	1.1666666666666667	0.9554744525547445	3	-0.434969739122538	0.0422253253147413	False											11.4537011067431	1.4927534286463098e-70
HES1	ENHA_STAT1	True	False	False	1.1	0.6343065693430656	61	-4.62037343801228	3.18474888731901e-209	False											19.0521626326834	3.0839224106088704e-54
HES1	ENHA_NR2F1	True	False	False	1.1666666666666667	-0.008029197080291928	4	2.15204275920652	0.261152651338228	False											22.0300656358455	7.201319396608442e-53
HES1	ENHA_ESR2	True	False	False	1.1666666666666667	-0.8751824817518249	11	3.10191642117498	0.0302281855584287	False											8.36054541549508	8.414245683868081e-60
HES1	ENHA_MZF1	True	False	False	1.1666666666666667	-0.2007299270072993	2	2.70523955303638	7.14341823529132e-60	False											9.47735539565605	4.98773636887596e-66
HES1	ENHA_RREB1	True	False	False	1.1	0.34525547445255467	26	-0.0735253190793003	0.467070376592638	False											41.4653013963198	2.26597569142092e-56
HES1	ENHA_KLF4	True	False	False	1.1333333333333335	-0.45766423357664243	71	-4.0236383329462	1.2985292682091302e-211	False											46.1968334680727	1.3159407966087e-51
HES1	ENHA_TP53	True	False	False	1.1666666666666667	0.8591240875912409	117	0.19430270080352	0.0080827699159202	False											15.4710816108945	3.47336630293162e-85
HES1	ENHA_HOXB5	True	False	False	1.1666666666666667	-0.6343065693430658	1	3.21396516689864	0.0255479346407262	False											7.0240233447679	1.3732329146760998e-31
HES1	ENHA_TFAP2C	True	False	False	1.1333333333333335	0.7467153284671533	42	-0.853382865494771	5.1225313213023e-10	False											10.6209025523755	2.5701375143443797e-55
HES1	ENHA_THAP1	True	False	False	1.1666666666666667	0.8109489051094889	4	-0.731260560585431	0.000533619784927	False											8.094751586013789	4.552111852963245e-56
HES1	ENHA_NFATC3	True	False	False	1.1333333333333335	-0.16861313868613148	3	0.548181206572617	2.53394364796607e-07	False											7.69589449109872	1.20441877798772e-55
HES1	ENHA_RFX1	True	False	False	1.1	0.2970802919708029	8	0.448877259836791	0.015588998058263	False											7.86917978921469	8.622299665159461e-56
HES1	ENHA_NFATC4	True	False	False	1.1666666666666667	-0.15255474452554751	12	-0.710503498140033	0.0854050478704199	False											7.5373858466578305	8.429935015931601e-53
HES1	ENHA_TEAD1	True	False	False	1.1666666666666667	0.7145985401459853	10	-3.09819901379961	1.5394834772998e-296	False											6.27152497747024	1.41657580049976e-45
HES1	ENHA_SREBF1	True	False	False	1.1	0.5861313868613138	18	2.33049101833238	6.57549062582311e-219	False											8.81890037176241	2.7282925382728396e-56
HES1	ENHA_MAZ	True	False	False	1.1	-0.3291970802919708	5	1.17636897308062	2.95636464524114e-88	False											9.94051866973136	2.44775764089142e-64
HES1	ENHA_ZBTB7A	True	False	False	1.1333333333333335	0.9875912408759122	6	-0.0362829210068259	0.736088995669794	False											9.309772500001515	2.507997809761875e-56
HES1	ENHA_IRF1	True	False	False	1.1	-0.57007299270073	110	-4.0231535461388	8.02847625817727e-85	False											55.1455512717533	5.887696222775062e-37
HES1	ENHA_NR4A1	True	False	False	1.1	0.056204379562043716	9	-0.313752055108596	0.111151395127448	False											6.94566256614012	1.6500464364594199e-49
HES1	ENHA_NFE2L1	True	False	False	1.1	-0.13649635036496355	4	-0.255367602767525	4.44953892701778e-06	False											9.27342234196975	1.401145156725796e-62
HES1	ENHA_KLF2	True	False	False	1.1666666666666667	-0.48978102189781025	24	2.91214006178269	1.1394009815664e-06	False											19.476853193113	1.92587002565418e-56
HES1	ENHA_EGR1	True	False	False	1.1333333333333335	-0.9394160583941606	31	-3.04567725393117	0.0	False											23.0739426184697	2.79012210975006e-59
HES1	ENHA_ZBTB26	True	False	False	1.1	0.9715328467153284	8	-0.0532896782270238	0.821792475560156	False											6.79820414851583	4.76818971904982e-31
HES1	ENHA_THRB	True	False	False	1.1333333333333335	0.8430656934306568	6	1.21953043880219	8.56338194398239e-20	False											7.858514805522965	2.0613847371068033e-56
HES1	ENHA_FOSL2	True	False	False	1.1333333333333335	-0.7948905109489052	4	-3.0226820248758	1.8258994682084e-290	False											4.83618541200265	2.69229242614411e-05
HES1	ENHA_ZNF740	True	False	False	1.1666666666666667	1.1	2	0.193961958381287	0.0628387066614002	False											17.7531575312765	1.09409240080797e-63
HES1	ENHA_NFKB1	True	False	False	1.1333333333333335	-0.0722627737226278	129	-1.14746090520674	3.71257051919243e-33	False											10.2230195555558	5.44235324557662e-43
HES1	ENHA_GFI1	True	False	False	1.1333333333333335	-0.6985401459854015	5	-0.0375258764234129	0.981433505756066	False											6.22227056696486	1.50820775710703e-45
HES1	ENHA_RFX5	True	False	False	1.1666666666666667	0.3291970802919708	3	1.40907204845787	1.98813036760513e-40	False											10.6606370961488	3.09962272417571e-59
HES1	ENHA_KLF5	True	False	False	1.1666666666666667	-0.44160583941605847	78	-5.67652439532414	1.21080876011697e-253	False											35.0541556338313	9.101694919828643e-61
HES1	ENHA_NFYA	True	False	False	1.1	-0.04014598540145986	6	-0.0915135849268477	0.47203848786843	False											11.154547129423	7.47051856656378e-74
HES1	ENHA_TFCP2	True	False	False	1.1	0.7788321167883212	18	-8.52636521283684	2.76011374475008e-23	False											5.8439867285241	1.4165920849578436e-18
HES1	ENHA_RBPJ	True	False	False	1.1666666666666667	0.232846715328467	47	0.115047690168036	0.250723186308428	False											13.2358500045561	1.4196331698894499e-70
HES1	ENHA_SOX4	True	False	False	1.1666666666666667	0.4737226277372262	3	1.48397070715163	3.93966068172735e-73	False											9.78208419753197	2.09513481811629e-56
HES1	ENHA_SMAD3	True	False	False	1.1333333333333335	0.40948905109489053	37	-2.16165222493266	8.320005204690681e-58	False											6.78858798846479	1.77016941714651e-31
HES1	ENHA_ELF3	True	False	False	1.1333333333333335	-0.8912408759124089	15	1.20019564579332	1.62568910285003e-17	False											10.7371170834043	9.81780300162696e-52
HES1	ENHA_HSF2	True	False	False	1.1666666666666667	-0.5861313868613139	4	-0.687172691423652	0.0004880472404334	False											5.4454622708584495	3.7393932448796006e-36
HES1	ENHA_REST	True	False	False	1.1666666666666667	0.281021897810219	26	-0.26340778686432	0.01034300165799	False											18.4645500154689	5.376367351853746e-50
HES1	ENHA_ATF2	True	False	False	1.1333333333333335	-1.0839416058394162	30	-1.17700877218428	6.62215113985468e-25	False											10.4357597274512	2.687279213796755e-70
HES1	ENHA_ETV1	True	False	False	1.1333333333333335	-0.8430656934306571	3	8.80173078687327	1.15562626144965e-107	False											11.1729636915779	7.42071932045076e-64
HES1	ENHA_TP73	True	False	False	1.1	0.8751824817518248	14	0.984521247569377	0.0018736401375279	False											9.406210577859731	2.748894376023754e-64
HES1	ENHA_RUNX2	True	False	False	1.1666666666666667	0.3773722627737226	22	-0.861166876706292	0.0007117547549995	False											10.3218879769579	2.4840579909653103e-61
HES1	ENHA_TWIST1	True	False	False	1.1333333333333335	0.8912408759124086	8	0.152160574972577	0.616322400300272	False											5.517498842856815	1.0225964237542326e-37
HES1	ENHA_PBX3	True	False	False	1.1333333333333335	0.12043795620437958	2	-1.98827226524267	1.05809867177738e-22	False											2.91540788702019	1.6362584269764701e-09
HES1	ENHA_MITF	True	False	False	1.1666666666666667	-0.2489051094890512	4	-0.96082560983642	0.000310367907514	False											6.273135067840149	1.683760241498215e-30
HES1	ENHA_SP4	True	False	False	1.1333333333333335	0.5540145985401459	2	-0.817158610473196	7.14173690207365e-06	False											7.990598784518085	4.314895277944762e-50
HES1	ENHA_TFAP2A	True	False	False	1.1	0.7306569343065694	57	-3.2635472309405	5.28479283829799e-135	False											15.1759639318569	1.14813468189699e-43
HES1	ENHA_REL	True	False	False	1.1	0.2489051094890511	13	-2.46080604113086	7.93735410976565e-55	False											6.48940355473547	3.05412757552834e-47
HES1	ENHA_E2F6	True	False	False	1.1666666666666667	-0.9715328467153286	7	-0.254228650675088	0.250420646955463	False											6.31124117693728	1.62986286636843e-45
HES1	ENHA_KLF10	True	False	False	1.1	-0.5218978102189782	25	-1.93024821190597	1.00083757814832e-81	False											11.4143473838452	4.14614558474839e-69
HES1	ENHA_YY1	True	False	False	1.1333333333333335	0.9394160583941606	22	-0.538679781895407	1.62040735838636e-12	False											8.54051093943348	2.7579332075286783e-57
HES1	ENHA_MAF	True	False	False	1.1666666666666667	-0.3934306569343067	9	4.90755187657154	5.48369160876712e-20	False											5.89697377956687	2.7585516094351598e-43
HES1	ENHA_PRDM1	True	False	False	1.1	0.2007299270072993	15	-6.53099636690485	2.85150155789745e-13	False											6.96662811660465	2.4015098210486e-38
HES1	ENHA_NFATC2	True	False	False	1.1	-0.18467153284671534	6	-2.18442130434378	1.46114168314636e-05	False											8.167975526585622	4.3059928943972515e-25
HES1	ENHA_CEBPB	True	False	False	1.1333333333333335	-1.0357664233576642	13	-1.24764079331658	9.42804687986243e-41	False											10.4341729147092	8.68477713699749e-56
HES1	ENHA_ZNF148	True	False	False	1.1666666666666667	1.051824817518248	19	-0.834924716402328	2.2398601186884702e-14	False											25.0578035135323	4.47683100807939e-64
HES1	ENHA_PPARG	True	False	False	1.1666666666666667	0.18467153284671523	15	-1.40165572190257	4.78642753115274e-07	False											6.85528674126389	5.89076128512382e-49
HES1	ENHA_RFX3	True	False	False	1.1333333333333335	0.31313868613138673	4	1.29518564494931	2.61532881750928e-09	False											8.373494489113579	6.51642209205301e-59
HES1	ENHA_SMAD5	True	False	False	1.1666666666666667	0.4255474452554744	10	-0.55191037181361	1.07120145141059e-09	False											6.47825576347494	7.569520643089275e-30
HES1	ENHA_KLF6	True	False	False	1.1	-0.4255474452554745	10	-3.57376949918831	9.94736614463194e-290	False											7.88534028638297	1.10286015753338e-54
HES1	ENHA_NFE2L2	True	False	False	1.1333333333333335	-0.12043795620437958	11	-2.10733867169339	2.35750687958844e-137	False											7.59836316469123	4.87626096139324e-55
HES1	ENHA_BHLHE41	True	False	False	1.1	-1.0518248175182483	3	-0.0505042334348659	0.967915238998344	False											5.9756885849823	8.468920485489169e-40
HES1	ENHA_ZNF143	True	False	False	1.1333333333333335	1.0357664233576642	2	0.199771136687369	0.27348045140562	False											4.02421566204115	6.808919618849501e-20
HES1	ENHA_USF2	True	False	False	1.1666666666666667	0.9072992700729925	4	1.05894712497317	3.42859503696686e-32	False											9.412299970901302	1.8551517732113056e-59
HES1	ENHA_FOXH1	True	False	False	1.1	-0.7627737226277373	4	7.57122607202611	4.13043947126689e-28	False											5.15178587682256	8.060186605151856e-35
HES1	ENHA_MGA	True	False	False	1.1333333333333335	-0.26496350364963506	6	-0.885909347777291	1.2751518779619201e-15	False											5.50937645884471	1.01443373274296e-39
HES1	ENHA_ZNF136	True	False	False	1.1	1.0197080291970804	1	-0.626471779596712	0.0113281985893696	False											8.62038183160487	3.21448984574062e-60
HES1	ENHA_NR3C2	True	False	False	1.1666666666666667	0.04014598540145986	1	5.68499148783711	4.7048748250575004e-20	False											6.5113734390767	2.80096023839699e-46
HES1	ENHA_BACH1	True	False	False	1.1666666666666667	-1.0678832116788322	9	-1.45059197892293	2.8452302312222497e-33	False											1.40661240819979	0.166732759603199
HES1	ENHA_NR3C1	True	False	False	1.1333333333333335	0.024087591240875783	15	-6.23960996901591	1.08927040904652e-119	False											10.7553133260964	5.67085609212825e-68
HES1	ENHA_CREB1	True	False	False	1.1666666666666667	-1.0197080291970804	21	-0.600232504411478	4.5967343029176706e-09	False											20.8980088918548	3.09450484515329e-81
HES1	ENHA_MEF2A	True	False	False	1.1333333333333335	-0.31313868613138696	35	-1.40227039880436	1.06339595756953e-41	False											9.82629298855348	5.146909341577709e-40
HES1	ENHA_TCF3	True	False	False	1.1666666666666667	0.6664233576642336	32	-0.618416770768274	3.12037583302014e-13	False											26.8279392507947	2.4413431179811074e-50
HES1	ENHA_TCF7	True	False	False	1.1333333333333335	0.6985401459854015	2	-4.04707777648861	1.9883465589813202e-17	False											5.58252587319793	9.01925778188553e-40
HES1	ENHA_AR	True	False	False	1.1	-1.1	102	0.367597826345658	8.286257086481861e-10	False											9.873781725582141	1.245683155354551e-66
HES1	ENHA_STAT3	True	False	False	1.1333333333333335	0.6503649635036497	72	-0.13163942522722	0.0914843663541713	False											10.481632499928205	1.5839145259854242e-64
HES1	ENHA_SP3	True	False	False	1.1	0.537956204379562	8	-0.775224946273101	3.1953368976117602e-21	False											20.3520379401968	7.641440028217011e-67
HES1	ENHA_PRDM4	True	False	False	1.1333333333333335	0.21678832116788316	2	-1.11032437821805	2.54671140550143e-21	False											12.5654373985288	3.4350390548619898e-71
HES1	ENHA_KLF9	True	False	False	1.1333333333333335	-0.40948905109489053	8	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
HES1	ENHA_XBP1	True	False	False	1.1	0.9233576642335768	2	-0.307952353296411	3.27695094655153e-07	False											4.49963883253017	1.989609211612115e-15
HES1	ENHA_GLI3	True	False	False	1.1666666666666667	-0.6824817518248176	8	-3.01530386004786	4.55622017655868e-29	False											10.801612941533564	1.561699066762639e-57
HES1	ENHA_SPIB	True	False	False	1.1666666666666667	0.57007299270073	5	-1.0201436715832	0.760095716867361	False											13.170843318437	1.54380884199566e-53
HES1	ENHA_HOXB9	True	False	False	1.1	-0.6182481751824818	6	-0.252441620285937	0.515819172129255	False											4.032262126376035	3.870001854672433e-12
HES1	ENHA_POU2F2	True	False	False	1.1	0.1525547445255473	4	0.0211567803891983	0.984168727472528	False											5.851701435236085	1.0394272304949682e-41
HES1	ENHA_GATA6	True	False	False	1.1	-0.7145985401459855	9	-1.40403062398768	1.91110113852165e-08	False											4.40078880895351	7.249694985161769e-26
