promoter	protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
LOC105369438	ENHA_SOX4	True	False	False	1.1	0.6837837837837837	3	1.48397070715163	3.93966068172735e-73	False											0.725819171007117	0.00312767907098
LOC105369438	ENHA_RARA	True	False	False	1.1666666666666667	0.2675675675675675	20	-0.134025346348399	0.470907401425808	False											0.5058059053733646	3.6343663379351997e-08
LOC105369438	ENHA_SNAI2	True	False	False	1.1333333333333335	0.5648648648648649	1	-7.39045172449115	2.3935402877077702e-54	False											0.254391751082149	2.62731142038633e-41
LOC105369438	ENHA_ZNF460	True	False	False	1.1	1.0405405405405408	1	1.21538597859962	5.59628789323162e-05	False											0.0800551498738655	3.10827642734858e-91
LOC105369438	ENHA_ZNF136	True	False	False	1.1	0.8621621621621622	1	-0.626471779596712	0.0113281985893696	False											0.051037417634041	1.68257552270069e-34
LOC105369438	ENHA_STAT1	True	False	False	1.1333333333333335	0.7432432432432432	19	-4.62037343801228	3.18474888731901e-209	False											0.406816213109964	5.01520641112979e-15
LOC105369438	ENHA_FOXP1	True	False	False	1.1	-0.7432432432432433	1	1.23058638748909	9.34625524205785e-17	False											0.446265201222175	9.19759950687875e-16
LOC105369438	ENHA_ZNF24	True	False	False	1.1333333333333335	0.9216216216216218	3	0.796823491162963	3.1275123863905497e-26	False											0.736136938820348	0.0089591896946798
LOC105369438	ENHA_MEF2A	True	False	False	1.1	-0.2081081081081082	21	-1.40227039880436	1.06339595756953e-41	False											1.05931291600871	0.0003300174274507
LOC105369438	ENHA_RREB1	True	False	False	1.1	0.327027027027027	3	-0.0735253190793003	0.467070376592638	False											0.364818407657672	6.20710355567084e-24
LOC105369438	ENHA_MEF2C	True	False	False	1.1333333333333335	-0.14864864864864868	5	1.46699496505546	0.582772779974055	False											0.740798413029933	0.0045149977104007
LOC105369438	ENHA_DBP	True	False	False	1.1	-1.1	1	3.06287351376417	1.528952950831e-42	False											1.37643771233061	0.265193143502259
